Filename,DQN,DQNWeight,ImageTime
frame_374.jpg,0.0,100,0.021167516708374023
frame_375.jpg,0.0,25,0.023527145385742188
frame_376.jpg,0.0,25,0.021796703338623047
frame_377.jpg,0.43806604,25,0.22525715827941895
frame_378.jpg,0.5415684,100,0.17533373832702637
frame_379.jpg,0.4403705,25,0.2197105884552002
frame_380.jpg,0.5566726,100,0.1892251968383789
frame_381.jpg,0.5565562,100,0.15881943702697754
frame_382.jpg,0.53348804,100,0.14562058448791504
frame_383.jpg,0.48068044,100,0.14246392250061035
frame_384.jpg,0.49571148,100,0.1370549201965332
frame_385.jpg,0.5519074,100,0.18920302391052246
frame_386.jpg,0.3401084,100,0.14645910263061523
frame_387.jpg,0.44779786,100,0.14381670951843262
frame_388.jpg,0.64878005,100,0.1898026466369629
frame_389.jpg,0.6587185,100,0.23567700386047363
frame_390.jpg,0.40517908,100,0.13441681861877441
frame_391.jpg,0.40615645,100,0.1439352035522461
frame_392.jpg,0.36281615,100,0.10563826560974121
frame_393.jpg,0.4452785,100,0.07563543319702148
frame_394.jpg,0.31285068,50,0.0946800708770752
frame_395.jpg,0.3715084,50,0.08400082588195801
frame_396.jpg,0.5919014,50,0.14183950424194336
frame_397.jpg,0.47526243,50,0.16695117950439453
frame_398.jpg,0.59670526,50,0.1658473014831543
frame_399.jpg,0.54214376,50,0.1979374885559082
frame_400.jpg,0.56598663,50,0.17781352996826172
frame_401.jpg,0.62413144,50,0.24730920791625977
frame_402.jpg,0.6108475,50,0.21351885795593262
frame_403.jpg,0.5371332,50,0.4829120635986328
frame_404.jpg,0.3520974,100,0.12799954414367676
frame_405.jpg,0.26104793,50,0.1277599334716797
frame_406.jpg,0.6074658,50,0.25493550300598145
frame_407.jpg,0.4400811,50,0.27442455291748047
frame_408.jpg,0.2813428,25,0.1493363380432129
frame_409.jpg,0.47416046,50,0.349963903427124
frame_410.jpg,0.33853266,50,0.1642589569091797
frame_411.jpg,0.5012167,100,0.18233227729797363
frame_412.jpg,0.4332954,50,0.17310214042663574
frame_413.jpg,0.50590974,50,0.20504331588745117
frame_414.jpg,0.3914562,50,0.18806791305541992
frame_415.jpg,0.0,50,0.10620379447937012
frame_416.jpg,0.4833282,50,0.2047722339630127
frame_417.jpg,0.43723387,50,0.18268156051635742
frame_418.jpg,0.5067575,50,0.17996001243591309
frame_419.jpg,0.33394367,50,0.1375110149383545
frame_420.jpg,0.36931384,25,0.19249773025512695
frame_421.jpg,0.33746898,25,0.1781013011932373
frame_422.jpg,0.3122046,25,0.19621610641479492
frame_423.jpg,0.33506456,25,0.18843293190002441
frame_424.jpg,0.37515393,25,0.21527361869812012
frame_425.jpg,0.4896977,100,0.16894030570983887
frame_426.jpg,0.37104088,25,0.21181154251098633
frame_427.jpg,0.48578218,25,0.22696256637573242
frame_428.jpg,0.5818819,75,0.20787882804870605
frame_429.jpg,0.5977383,75,0.25040388107299805
frame_430.jpg,0.6911164,75,0.23844194412231445
frame_431.jpg,0.6139951,75,0.23574423789978027
frame_432.jpg,0.5563303,75,0.19074487686157227
frame_433.jpg,0.53100216,75,0.17992854118347168
frame_434.jpg,0.53846794,75,0.1721484661102295
frame_435.jpg,0.59077084,75,0.21028685569763184
frame_436.jpg,0.47295496,75,0.18156003952026367
frame_437.jpg,0.51346374,75,0.2028346061706543
frame_438.jpg,0.4274284,75,0.13715386390686035
frame_439.jpg,0.46389496,75,0.15033197402954102
frame_440.jpg,0.40494323,75,0.15576529502868652
frame_441.jpg,0.43543783,75,0.1722397804260254
frame_442.jpg,0.44773835,75,0.200789213180542
frame_443.jpg,0.5136229,75,0.15722870826721191
frame_444.jpg,0.50895244,75,0.1621561050415039
frame_445.jpg,0.51693684,75,0.16289353370666504
frame_446.jpg,0.472114,75,0.14868640899658203
frame_447.jpg,0.52104664,75,0.16315007209777832
frame_448.jpg,0.49830717,75,0.16643643379211426
frame_449.jpg,0.579253,75,0.1724851131439209
frame_450.jpg,0.5345978,75,0.15296411514282227
frame_451.jpg,0.5093075,75,0.15932130813598633
frame_452.jpg,0.46967635,75,0.1724565029144287
frame_453.jpg,0.53770256,75,0.17119503021240234
frame_454.jpg,0.5572994,75,0.17511725425720215
frame_455.jpg,0.6292796,75,0.18319964408874512
frame_456.jpg,0.40822744,25,0.14971017837524414
frame_457.jpg,0.5246539,100,0.17419195175170898
frame_458.jpg,0.5104062,100,0.27449607849121094
frame_459.jpg,0.0,100,0.08598613739013672
frame_460.jpg,0.576558,100,0.2007887363433838
frame_461.jpg,0.4747318,100,0.20228171348571777
frame_462.jpg,0.5030072,100,0.19375252723693848
frame_463.jpg,0.5356026,100,0.20122385025024414
frame_464.jpg,0.53828365,100,0.5209648609161377
frame_465.jpg,0.5108919,100,0.3931736946105957
frame_466.jpg,0.53425616,100,0.3220796585083008
frame_467.jpg,0.49116102,100,0.32957005500793457
frame_468.jpg,0.52434665,100,0.3772759437561035
frame_469.jpg,0.5152292,100,0.41197776794433594
frame_470.jpg,0.36886188,25,0.34795165061950684
frame_471.jpg,0.36989084,25,0.3783872127532959
frame_472.jpg,0.24129938,25,0.2838325500488281
frame_473.jpg,0.30083388,25,0.31337523460388184
frame_474.jpg,0.5196177,75,0.47783493995666504
frame_475.jpg,0.39017853,25,0.4781465530395508
frame_476.jpg,0.4233852,25,0.37622928619384766
frame_477.jpg,0.39289722,25,0.5386247634887695
frame_478.jpg,0.5024832,50,0.5707581043243408
frame_479.jpg,0.5021092,75,0.5101091861724854
frame_480.jpg,0.50349396,50,0.5011670589447021
frame_481.jpg,0.5655287,50,0.4998130798339844
frame_482.jpg,0.5696556,50,0.48155760765075684
frame_483.jpg,0.5632866,50,0.4587881565093994
frame_484.jpg,0.5659182,50,0.4158806800842285
frame_485.jpg,0.55212504,50,0.39404296875
frame_486.jpg,0.48353812,50,0.23905587196350098
frame_487.jpg,0.46511802,50,0.33188486099243164
frame_488.jpg,0.4898772,50,0.37935638427734375
frame_489.jpg,0.5465129,50,0.4406449794769287
frame_490.jpg,0.5438175,50,0.4367516040802002
frame_491.jpg,0.46737647,50,0.3124351501464844
frame_492.jpg,0.45052832,50,0.2912006378173828
frame_493.jpg,0.4644713,50,0.27376651763916016
frame_494.jpg,0.5321837,50,0.36676573753356934
frame_495.jpg,0.49803466,100,0.3951544761657715
frame_496.jpg,0.4946638,50,0.28909921646118164
frame_0.jpg,0.5075179,50,0.6174402236938477
