Filename,Mean Brightness,Std Brightness,Max Brightness,Min Brightness,Hue Hist Feature 1,Hue Hist Feature 2,Hue Std,Contrast,Mean Saturation,Std Saturation,Max Saturation,Min Saturation,SIFT Features,Texture Contrast,Texture Dissimilarity,Texture Homogeneity,Texture Energy,Texture Correlation,Texture ASM,Excess Green Index,Excess Red Index,CIVE,ExG-ExR Ratio,CIVE Ratio
frame_0.jpg,149.533,19.313,233.0,35.0,12,76.000,6.126,0.088,60.514,16.009,247.0,8.0,797,0.2250718566536203,0.222824425146771,0.8888125305772995,0.39816949900094506,0.9193867069464553,0.15853894993466358,20,62.799999999999955,13.393449999999994,0.9734039306640625,0.8915977478027344
frame_1.jpg,154.601,22.922,251.0,46.0,18,33.000,13.815,0.077,47.150,18.895,154.0,0.0,3613,0.527511925146771,0.4478351272015655,0.7839366815178282,0.3059737492029483,0.865561904814507,0.09361993520130871,6,74.59999999999997,19.243450000000003,0.7557640075683594,0.48390960693359375
frame_2.jpg,139.772,31.030,246.0,4.0,16,67.000,29.521,0.165,47.235,33.863,255.0,0.0,5048,0.9050574853228958,0.6223856409001958,0.7159168262380139,0.23496827623687663,0.8719163793404752,0.05521009083772916,58,43.79999999999998,-1.9665500000000193,0.5529098510742188,0.27039337158203125
frame_3.jpg,149.503,21.903,246.0,29.0,16,239.000,20.597,0.115,73.873,29.403,249.0,0.0,2800,0.4461610200587081,0.37229390900195686,0.820913542852314,0.3577224682533243,0.8679458339979761,0.12796536429325064,38,64.0,6.515450000000008,0.8775672912597656,0.7904014587402344
frame_4.jpg,145.470,38.685,247.0,9.0,20,190.000,43.608,0.244,59.938,37.457,251.0,0.0,4126,0.7986446612035223,0.5745283451565559,0.734903827092114,0.21152260102490228,0.9297476736732,0.044741810744339985,69,11.199999999999989,-7.525550000000017,0.7996673583984375,0.35951995849609375
frame_5.jpg,150.294,27.552,249.0,19.0,20,3.000,28.508,0.159,69.716,28.347,255.0,0.0,2692,0.5033940802348336,0.4128088307240706,0.802375643219186,0.29340347454413485,0.9187549016887783,0.08608559887457079,86,34.0,-13.13855000000001,0.8606224060058594,0.6377410888671875
frame_6.jpg,162.552,24.297,250.0,45.0,19,232.000,23.468,0.131,66.507,22.488,210.0,0.0,1997,0.3826596135029351,0.3373593444227003,0.8358345610372702,0.33496649151567126,0.921818106181261,0.11220255043831828,57,58.0,-1.0455500000000129,0.800018310546875,0.6632881164550781
frame_7.jpg,164.169,26.397,250.0,43.0,17,168.000,32.861,0.184,59.740,24.381,255.0,0.0,2614,0.4827620474559688,0.39765777886497067,0.8096360658001346,0.2984082216126098,0.91647356186214,0.08904746672600046,50,67.39999999999998,2.0334499999999807,0.7999496459960938,0.5346450805664062
frame_8.jpg,147.462,31.252,250.0,22.0,17,165.000,34.308,0.192,69.554,36.179,255.0,0.0,2744,0.5155829562133073,0.4178731959393348,0.800739823639546,0.2840911853740323,0.9262684047367672,0.08070780160722275,70,29.799999999999983,-7.13955,0.8461570739746094,0.5817680358886719
frame_9.jpg,145.158,32.466,251.0,26.0,18,286.000,34.375,0.192,75.560,39.715,255.0,0.0,2551,0.5005924351761253,0.40216410836594924,0.808658686515663,0.29075887222300756,0.9299206997558409,0.08454072177639524,66,50.19999999999999,-4.813550000000006,0.8655738830566406,0.6248207092285156
frame_10.jpg,145.499,32.442,249.0,22.0,19,244.000,34.643,0.194,75.927,39.326,255.0,0.0,2613,0.4966670743639919,0.3931170499021524,0.8136534213922657,0.2930365502830842,0.9301697538532392,0.08587041980181052,56,43.99999999999997,-1.1995500000000092,0.8680305480957031,0.6286239624023438
frame_11.jpg,145.824,31.990,249.0,26.0,19,194.000,34.405,0.192,73.784,38.439,251.0,0.0,2527,0.4732754403131114,0.3895700831702544,0.8134994280246346,0.2927850132078314,0.9325825827836303,0.08572306395911,58,32.39999999999998,-2.4255500000000154,0.8533706665039062,0.6076889038085938
frame_12.jpg,146.294,30.702,246.0,21.0,19,264.000,33.846,0.189,71.506,35.582,249.0,0.0,2578,0.5027404904598819,0.3947644019080233,0.8132382919700031,0.2972400474692037,0.9253099411890986,0.08835164581949445,77,29.799999999999983,-9.83455,0.8584976196289062,0.6111488342285156
frame_13.jpg,149.575,30.520,248.0,27.0,18,251.000,34.500,0.193,66.637,32.495,250.0,0.0,2663,0.4843176675636005,0.3970424107142856,0.8101533980788042,0.2854190103957429,0.9303267559171025,0.0814640114952852,71,35.39999999999998,-7.314550000000004,0.8453598022460938,0.5821647644042969
